month,quarter,region,channel,category,campaign,orders,revenue_ngn,cost_ngn,gross_profit_ngn,marketing_spend_ngn,returns,support_tickets,new_customers,repeat_customers,churned_customers,fulfillment_delay_hours,stockout_risk_pct,customer_satisfaction,data_quality_flags
2025-07,2025 Q3,Port Harcourt,Web,Home & Living,Always On,374,20148128,14002949,6145179,1249184,16,27,130,136,10,19.6,0.0856,4.24,25
2025-07,2025 Q3,Port Harcourt,Web,Beauty,Always On,288,8503488,5204135,3299353,527216,8,21,99,106,7,19.4,0.0600,4.37,25
2025-07,2025 Q3,Port Harcourt,Web,Fashion,Always On,428,15075872,10070682,5005190,934704,41,31,151,152,18,19.8,0.1013,4.00,25
2025-07,2025 Q3,Port Harcourt,Web,Grocery,Always On,522,10004652,8183805,1820847,620288,11,38,179,193,12,19.5,0.0728,4.37,25
2025-07,2025 Q3,Port Harcourt,Web,Business Supplies,SME Restock,342,22675968,16462753,6213215,1678022,11,25,118,125,9,19.7,0.0905,4.27,25
2025-07,2025 Q3,Port Harcourt,Marketplace,Electronics,Always On,376,33500096,25895574,7604522,2077006,29,36,147,117,15,20.1,0.1328,3.97,30
2025-07,2025 Q3,Port Harcourt,Marketplace,Home & Living,Always On,300,16161600,11361605,4799995,1002019,14,24,116,95,9,19.6,0.0856,4.21,30
2025-07,2025 Q3,Port Harcourt,Marketplace,Beauty,Always On,231,6820506,4228714,2591792,422871,7,19,88,74,6,19.4,0.0600,4.35,30
2025-07,2025 Q3,Port Harcourt,Marketplace,Fashion,Always On,344,12117056,8191130,3925926,751257,36,28,136,105,16,19.8,0.1013,3.95,30
2025-07,2025 Q3,Port Harcourt,Marketplace,Grocery,Always On,419,8030554,6633238,1397316,497894,10,34,160,135,11,19.5,0.0728,4.34,30
2025-07,2025 Q3,Port Harcourt,Marketplace,Business Supplies,SME Restock,274,18167296,13334795,4832501,1344380,10,22,105,87,8,19.7,0.0905,4.25,30
2025-07,2025 Q3,Port Harcourt,Partner,Electronics,Always On,311,27708856,21197275,6511581,1717949,22,25,99,124,10,20.1,0.1328,4.02,25
2025-07,2025 Q3,Port Harcourt,Partner,Home & Living,Always On,249,13414128,9322819,4091309,831676,11,16,78,101,6,19.6,0.0856,4.25,25
2025-07,2025 Q3,Port Harcourt,Partner,Beauty,Always On,192,5668992,3469423,2199569,351478,5,12,60,78,4,19.4,0.0600,4.38,25
2025-07,2025 Q3,Port Harcourt,Partner,Fashion,Always On,285,10038840,6705945,3332895,622408,27,19,92,112,11,19.8,0.1013,4.01,25
2025-07,2025 Q3,Port Harcourt,Partner,Grocery,Always On,348,6669768,5455870,1213898,413526,7,23,108,142,7,19.5,0.0728,4.38,25
2025-07,2025 Q3,Port Harcourt,Partner,Business Supplies,SME Restock,228,15117312,10975169,4142143,1118681,7,15,71,93,5,19.7,0.0905,4.28,25
2025-07,2025 Q3,Ibadan,Store,Electronics,Always On,437,38934952,29785238,9149714,2413967,31,32,127,189,14,19.0,0.1226,4.06,23
2025-07,2025 Q3,Ibadan,Store,Home & Living,Always On,350,18855200,13104364,5750836,1169022,15,21,100,153,9,18.5,0.0790,4.28,23
2025-07,2025 Q3,Ibadan,Store,Beauty,Always On,269,7942494,4860806,3081688,492435,7,16,77,118,5,18.3,0.0554,4.40,23
2025-07,2025 Q3,Ibadan,Store,Fashion,Always On,401,14124824,9435382,4689442,875739,38,24,118,171,15,18.7,0.0935,4.04,23
2025-07,2025 Q3,Ibadan,Store,Grocery,Always On,488,9353008,7650761,1702247,579886,10,29,138,216,9,18.4,0.0672,4.40,23
2025-07,2025 Q3,Ibadan,Store,Business Supplies,SME Restock,320,21217280,15403745,5813535,1570079,11,19,92,140,7,18.6,0.0836,4.31,23
2025-07,2025 Q3,Ibadan,Web,Electronics,Always On,391,34836536,26649950,8186586,2159865,27,34,137,141,14,19.0,0.1226,4.04,23
2025-07,2025 Q3,Ibadan,Web,Home & Living,Always On,313,16861936,11719046,5142890,1045440,14,23,108,114,9,18.5,0.0790,4.26,23
2025-07,2025 Q3,Ibadan,Web,Beauty,Always On,241,7115766,4354849,2760917,441177,6,17,83,88,6,18.3,0.0554,4.38,23
2025-07,2025 Q3,Ibadan,Web,Fashion,Always On,358,12610192,8423608,4186584,781832,34,26,127,127,15,18.7,0.0935,4.02,23
2025-07,2025 Q3,Ibadan,Web,Grocery,Always On,437,8375542,6851193,1524349,519284,9,32,150,161,10,18.4,0.0672,4.38,23
2025-07,2025 Q3,Ibadan,Web,Business Supplies,SME Restock,286,18962944,13767097,5195847,1403258,10,21,98,105,7,18.6,0.0836,4.29,23
2025-07,2025 Q3,Ibadan,Marketplace,Electronics,Always On,314,27976144,21625559,6350585,1734521,24,30,122,98,12,19.0,0.1226,3.99,28
2025-07,2025 Q3,Ibadan,Marketplace,Home & Living,Always On,251,13521872,9505876,4015996,838356,12,20,97,79,8,18.5,0.0790,4.23,28
2025-07,2025 Q3,Ibadan,Marketplace,Beauty,Always On,194,5728044,3551387,2176657,355139,5,16,74,62,5,18.3,0.0554,4.36,28
2025-07,2025 Q3,Ibadan,Marketplace,Fashion,Always On,288,10144512,6857690,3286822,628960,30,23,114,88,13,18.7,0.0935,3.97,28
2025-07,2025 Q3,Ibadan,Marketplace,Grocery,Always On,351,6727266,5556722,1170544,417090,8,29,134,113,9,18.4,0.0672,4.36,28
2025-07,2025 Q3,Ibadan,Marketplace,Business Supplies,SME Restock,230,15249920,11193441,4056479,1128494,8,19,88,73,6,18.6,0.0836,4.26,28
2025-07,2025 Q3,Ibadan,Partner,Electronics,Always On,261,23254056,17789353,5464703,1441751,18,21,83,104,8,19.0,0.1226,4.05,23
2025-07,2025 Q3,Ibadan,Partner,Home & Living,Always On,208,11205376,7787736,3417640,694733,9,13,65,84,5,18.5,0.0790,4.27,23
2025-07,2025 Q3,Ibadan,Partner,Beauty,Always On,160,4724160,2891186,1832974,292898,4,10,50,65,3,18.3,0.0554,4.39,23
2025-07,2025 Q3,Ibadan,Partner,Fashion,Always On,239,8418536,5623582,2794954,521949,22,16,77,94,9,18.7,0.0935,4.03,23
2025-07,2025 Q3,Ibadan,Partner,Grocery,Always On,291,5577306,4562236,1015070,345793,6,19,90,119,6,18.4,0.0672,4.39,23
2025-07,2025 Q3,Ibadan,Partner,Business Supplies,SME Restock,190,12597760,9145974,3451786,932234,6,12,59,77,4,18.6,0.0836,4.30,23
2025-07,2025 Q3,Kano,Store,Electronics,Always On,401,35727496,27331534,8395962,2215105,28,29,117,173,13,21.6,0.1507,3.99,29
2025-07,2025 Q3,Kano,Store,Home & Living,Always On,320,17239040,11981133,5257907,1068820,14,19,92,139,8,21.1,0.0971,4.24,29
2025-07,2025 Q3,Kano,Store,Beauty,Always On,247,7292922,4463268,2829654,452161,6,14,70,109,5,20.8,0.0681,4.37,29
2025-07,2025 Q3,Kano,Store,Fashion,Always On,367,12927208,8635375,4291833,801487,35,22,109,156,14,21.3,0.1150,3.99,29
2025-07,2025 Q3,Kano,Store,Grocery,Always On,448,8586368,7023649,1562719,532355,9,26,127,198,9,20.9,0.0826,4.36,29
2025-07,2025 Q3,Kano,Store,Business Supplies,SME Restock,293,19427072,14104054,5323018,1437603,10,17,84,128,7,21.1,0.1027,4.27,29
2025-07,2025 Q3,Kano,Web,Electronics,Always On,358,31896368,24400722,7495646,1977575,25,31,125,129,12,21.6,0.1507,3.97,29
2025-07,2025 Q3,Kano,Web,Home & Living,Always On,287,15461264,10745578,4715686,958598,12,21,99,105,8,21.1,0.0971,4.22,29
2025-07,2025 Q3,Kano,Web,Beauty,Always On,221,6525246,3993451,2531795,404565,6,16,76,81,5,20.8,0.0681,4.35,29
2025-07,2025 Q3,Kano,Web,Fashion,Always On,329,11588696,7741249,3847447,718499,31,24,117,116,13,21.3,0.1150,3.97,29
2025-07,2025 Q3,Kano,Web,Grocery,Always On,400,7666400,6271115,1395285,475317,8,29,137,148,9,20.9,0.0826,4.34,29
2025-07,2025 Q3,Kano,Web,Business Supplies,SME Restock,262,17371648,12611816,4759832,1285502,9,19,90,96,7,21.1,0.1027,4.25,29
2025-07,2025 Q3,Kano,Marketplace,Electronics,Always On,288,25659648,19834908,5824740,1590898,22,27,112,90,11,21.6,0.1507,3.93,34
2025-07,2025 Q3,Kano,Marketplace,Home & Living,Always On,230,12390560,8710564,3679996,768215,11,19,88,73,7,21.1,0.0971,4.19,34
2025-07,2025 Q3,Kano,Marketplace,Beauty,Always On,177,5226102,3240183,1985919,324018,5,14,68,56,4,20.8,0.0681,4.33,34
2025-07,2025 Q3,Kano,Marketplace,Fashion,Always On,264,9299136,6286216,3012920,576546,27,21,104,81,12,21.3,0.1150,3.92,34
2025-07,2025 Q3,Kano,Marketplace,Grocery,Always On,322,6171452,5097619,1073833,382630,7,26,123,103,8,20.9,0.0826,4.32,34
2025-07,2025 Q3,Kano,Marketplace,Business Supplies,SME Restock,211,13990144,10268766,3721378,1035271,8,17,81,67,6,21.1,0.1027,4.22,34
2025-07,2025 Q3,Kano,Partner,Electronics,Always On,239,21293944,16289867,5004077,1320225,16,19,76,95,8,21.6,0.1507,3.98,29
2025-07,2025 Q3,Kano,Partner,Home & Living,Always On,191,10289552,7151239,3138313,637952,8,12,60,77,5,21.1,0.0971,4.23,29
2025-07,2025 Q3,Kano,Partner,Beauty,Always On,147,4340322,2656277,1684045,269100,4,9,46,59,3,20.8,0.0681,4.36,29
2025-07,2025 Q3,Kano,Partner,Fashion,Always On,219,7714056,5152989,2561067,478271,21,14,71,86,8,21.3,0.1150,3.98,29
2025-07,2025 Q3,Kano,Partner,Grocery,Always On,267,5117322,4185969,931353,317274,5,17,83,109,5,20.9,0.0826,4.35,29
2025-07,2025 Q3,Kano,Partner,Business Supplies,SME Restock,174,11536896,8375786,3161110,853730,6,11,55,70,4,21.1,0.1027,4.26,29
2025-08,2025 Q3,Lagos,Store,Electronics,Always On,870,77962440,59329417,18633023,4833671,61,64,250,380,28,17.4,0.1037,4.10,19
2025-08,2025 Q3,Lagos,Store,Home & Living,Always On,696,37712064,26059036,11653028,2338148,31,41,197,307,18,17.0,0.0668,4.30,19
2025-08,2025 Q3,Lagos,Store,Beauty,Style Drop,579,17194563,10454294,6740269,1272398,16,34,162,258,12,16.8,0.0469,4.42,19
2025-08,2025 Q3,Lagos,Store,Fashion,Style Drop,861,30503508,20254329,10249179,2257260,82,51,251,372,33,17.1,0.0791,4.07,19
2025-08,2025 Q3,Lagos,Store,Grocery,Always On,971,18717967,15236425,3481542,1160514,21,58,271,434,19,16.9,0.0569,4.42,19
2025-08,2025 Q3,Lagos,Store,Business Supplies,Always On,594,39612672,28600349,11012323,2455986,20,35,167,264,13,17.0,0.0707,4.34,19
2025-08,2025 Q3,Lagos,Web,Electronics,Always On,778,69718136,53055501,16662635,4322524,55,68,269,284,27,17.4,0.1037,4.08,19
2025-08,2025 Q3,Lagos,Web,Home & Living,Always On,622,33702448,23288392,10414056,2089552,27,46,213,230,18,17.0,0.0668,4.28,19
2025-08,2025 Q3,Lagos,Web,Beauty,Style Drop,518,15383046,9352892,6030154,1138345,14,38,176,193,13,16.8,0.0469,4.40,19
2025-08,2025 Q3,Lagos,Web,Fashion,Style Drop,770,27279560,18113628,9165932,2018687,73,56,270,277,32,17.1,0.0791,4.05,19
2025-08,2025 Q3,Lagos,Web,Grocery,Always On,869,16751713,13635894,3115819,1038606,19,64,294,326,20,16.9,0.0569,4.40,19
2025-08,2025 Q3,Lagos,Web,Business Supplies,Always On,532,35478016,25615128,9862888,2199637,18,39,181,198,14,17.0,0.0707,4.32,19
2025-08,2025 Q3,Lagos,Marketplace,Electronics,Always On,625,56007500,43069768,12937732,3472465,48,60,241,198,24,17.4,0.1037,4.04,23
2025-08,2025 Q3,Lagos,Marketplace,Home & Living,Always On,500,27092000,18937308,8154692,1679704,24,41,191,161,16,17.0,0.0668,4.25,23
2025-08,2025 Q3,Lagos,Marketplace,Beauty,Style Drop,416,12353952,7610034,4743918,914192,12,34,157,136,11,16.8,0.0469,4.37,23
2025-08,2025 Q3,Lagos,Marketplace,Fashion,Style Drop,619,21929932,14736914,7193018,1622815,65,51,241,193,28,17.1,0.0791,4.00,23
2025-08,2025 Q3,Lagos,Marketplace,Grocery,Always On,698,13455346,11060294,2395052,834231,16,57,263,229,18,16.9,0.0569,4.38,23
2025-08,2025 Q3,Lagos,Marketplace,Business Supplies,Always On,427,28475776,20787316,7688460,1765498,16,35,162,138,12,17.0,0.0707,4.29,23
2025-08,2025 Q3,Lagos,Partner,Electronics,Always On,519,46508628,35393066,11115562,2883535,36,42,163,210,17,17.4,0.1037,4.09,19
2025-08,2025 Q3,Lagos,Partner,Home & Living,Always On,415,22486360,15538075,6948285,1394154,18,27,128,170,11,17.0,0.0668,4.29,19
2025-08,2025 Q3,Lagos,Partner,Beauty,Style Drop,345,10245465,6229243,4016222,758164,9,23,106,142,7,16.8,0.0469,4.41,19
2025-08,2025 Q3,Lagos,Partner,Fashion,Style Drop,513,18174564,12067910,6106654,1344918,49,34,163,205,20,17.1,0.0791,4.06,19
2025-08,2025 Q3,Lagos,Partner,Grocery,Always On,579,11161383,9085366,2076017,692006,12,38,177,240,12,16.9,0.0569,4.41,19
2025-08,2025 Q3,Lagos,Partner,Business Supplies,Always On,354,23607552,17044653,6562899,1463668,12,23,109,145,8,17.0,0.0707,4.33,19
2025-08,2025 Q3,Abuja,Store,Electronics,Always On,661,59233532,45313652,13919880,3672479,46,48,190,288,21,18.2,0.1113,4.08,20
2025-08,2025 Q3,Abuja,Store,Home & Living,Always On,529,28663336,19921019,8742317,1777127,23,31,150,233,13,17.7,0.0717,4.29,20
2025-08,2025 Q3,Abuja,Store,Beauty,Style Drop,440,13066680,7996808,5069872,966934,12,26,123,196,9,17.5,0.0503,4.41,20
2025-08,2025 Q3,Abuja,Store,Fashion,Style Drop,655,23205340,15501167,7704173,1717195,62,39,191,283,25,17.9,0.0849,4.06,20
2025-08,2025 Q3,Abuja,Store,Grocery,Always On,739,14245703,11652985,2592718,883234,16,44,206,330,15,17.6,0.0610,4.41,20
2025-08,2025 Q3,Abuja,Store,Business Supplies,Always On,452,30142976,21883801,8259175,1868865,15,27,127,201,10,17.8,0.0759,4.33,20
2025-08,2025 Q3,Abuja,Web,Electronics,Always On,592,53050304,40583483,12466821,3289119,42,52,205,216,21,18.2,0.1113,4.06,20
2025-08,2025 Q3,Abuja,Web,Home & Living,Always On,473,25629032,17812177,7816855,1589000,21,35,162,175,13,17.7,0.0717,4.27,20
2025-08,2025 Q3,Abuja,Web,Beauty,Style Drop,394,11700618,7160778,4539840,865846,11,29,134,147,10,17.5,0.0503,4.39,20
2025-08,2025 Q3,Abuja,Web,Fashion,Style Drop,586,20760808,13868220,6892588,1536300,56,43,205,211,24,17.9,0.0849,4.04,20
2025-08,2025 Q3,Abuja,Web,Grocery,Always On,661,12742097,10423035,2319062,790010,14,48,224,247,15,17.6,0.0610,4.39,20
2025-08,2025 Q3,Abuja,Web,Business Supplies,Always On,404,26941952,19559857,7382095,1670401,14,29,138,150,10,17.8,0.0759,4.31,20
2025-08,2025 Q3,Abuja,Marketplace,Electronics,Always On,476,42655312,32972556,9682756,2644629,37,46,183,151,18,18.2,0.1113,4.02,24
2025-08,2025 Q3,Abuja,Marketplace,Home & Living,Always On,380,20589920,14474714,6115206,1276575,18,31,145,122,12,17.7,0.0717,4.24,24
2025-08,2025 Q3,Abuja,Marketplace,Beauty,Style Drop,317,9413949,5836648,3577301,696632,9,26,120,103,8,17.5,0.0503,4.37,24
2025-08,2025 Q3,Abuja,Marketplace,Fashion,Style Drop,471,16686588,11280133,5406455,1234808,49,39,183,147,21,17.9,0.0849,3.98,24
2025-08,2025 Q3,Abuja,Marketplace,Grocery,Always On,531,10236087,8455008,1781079,634637,12,44,200,174,13,17.6,0.0610,4.37,24
2025-08,2025 Q3,Abuja,Marketplace,Business Supplies,Always On,325,21673600,15908422,5765178,1343763,12,26,124,105,9,17.8,0.0759,4.28,24
2025-08,2025 Q3,Abuja,Partner,Electronics,Always On,394,35307128,27009953,8297175,2189042,27,31,124,159,13,18.2,0.1113,4.07,20
2025-08,2025 Q3,Abuja,Partner,Home & Living,Always On,315,17067960,11862232,5205728,1058214,14,21,98,128,8,17.7,0.0717,4.28,20
2025-08,2025 Q3,Abuja,Partner,Beauty,Style Drop,262,7780614,4761736,3018878,575765,7,17,80,108,6,17.5,0.0503,4.40,20
2025-08,2025 Q3,Abuja,Partner,Fashion,Style Drop,390,13816920,9229703,4587217,1022452,37,26,124,156,15,17.9,0.0849,4.05,20
2025-08,2025 Q3,Abuja,Partner,Grocery,Always On,440,8481880,6938178,1543702,525877,9,29,135,182,9,17.6,0.0610,4.40,20
2025-08,2025 Q3,Abuja,Partner,Business Supplies,Always On,269,17939072,13023766,4915306,1112222,9,18,83,110,6,17.8,0.0759,4.32,20
2025-08,2025 Q3,Port Harcourt,Store,Electronics,Always On,527,47225524,36127526,11097998,2927982,37,38,151,230,17,20.0,0.1316,4.04,24
2025-08,2025 Q3,Port Harcourt,Store,Home & Living,Always On,421,22811464,15853967,6957497,1414311,18,25,119,186,10,19.5,0.0848,4.26,24
2025-08,2025 Q3,Port Harcourt,Store,Beauty,Style Drop,350,10393950,6361097,4032853,769152,9,21,98,156,7,19.2,0.0594,4.39,24
2025-08,2025 Q3,Port Harcourt,Store,Fashion,Style Drop,521,18457988,12329936,6128052,1365891,50,31,152,225,20,19.7,0.1004,4.02,24
2025-08,2025 Q3,Port Harcourt,Store,Grocery,Always On,588,11334876,9271929,2062947,702762,12,35,164,263,11,19.4,0.0721,4.39,24
2025-08,2025 Q3,Port Harcourt,Store,Business Supplies,Always On,360,24007680,17429576,6578104,1488476,12,21,101,160,8,19.6,0.0897,4.30,24
2025-08,2025 Q3,Port Harcourt,Web,Electronics,Always On,471,42207252,32288548,9918704,2616850,33,41,163,172,16,20.0,0.1316,4.02,24
2025-08,2025 Q3,Port Harcourt,Web,Home & Living,Always On,377,20427368,14197021,6230347,1266497,16,27,129,139,10,19.5,0.0848,4.25,24
2025-08,2025 Q3,Port Harcourt,Web,Beauty,Style Drop,314,9324858,5706813,3618045,690039,8,23,107,117,7,19.2,0.0594,4.37,24
2025-08,2025 Q3,Port Harcourt,Web,Fashion,Style Drop,466,16509448,11028311,5481137,1221699,44,34,163,168,19,19.7,0.1004,4.00,24
2025-08,2025 Q3,Port Harcourt,Web,Grocery,Always On,526,10139702,8294276,1845426,628662,11,38,178,197,12,19.4,0.0721,4.37,24
2025-08,2025 Q3,Port Harcourt,Web,Business Supplies,Always On,322,21473536,15589787,5883749,1331359,11,23,110,119,8,19.6,0.0897,4.28,24
2025-08,2025 Q3,Port Harcourt,Marketplace,Electronics,Always On,379,33962948,26253359,7709589,2105703,29,36,146,120,14,20.0,0.1316,3.97,29
2025-08,2025 Q3,Port Harcourt,Marketplace,Home & Living,Always On,303,16417752,11541680,4876072,1017901,14,25,116,97,9,19.5,0.0848,4.21,29
2025-08,2025 Q3,Port Harcourt,Marketplace,Beauty,Style Drop,252,7483644,4639859,2843785,553790,7,20,95,82,6,19.2,0.0594,4.35,29
2025-08,2025 Q3,Port Harcourt,Marketplace,Fashion,Style Drop,375,13285500,8980998,4304502,983127,39,31,146,117,17,19.7,0.1004,3.95,29
2025-08,2025 Q3,Port Harcourt,Marketplace,Grocery,Always On,423,8154171,6735345,1418826,505559,10,35,160,138,11,19.4,0.0721,4.35,29
2025-08,2025 Q3,Port Harcourt,Marketplace,Business Supplies,Always On,259,17272192,12677789,4594403,1070876,9,21,98,84,7,19.6,0.0897,4.25,29
2025-08,2025 Q3,Port Harcourt,Partner,Electronics,Always On,314,28138168,21525699,6612469,1744566,22,25,99,126,10,20.0,0.1316,4.03,24
2025-08,2025 Q3,Port Harcourt,Partner,Home & Living,Always On,251,13600184,9452128,4148056,843211,11,16,78,102,6,19.5,0.0848,4.26,24
2025-08,2025 Q3,Port Harcourt,Partner,Beauty,Style Drop,209,6206673,3798484,2408189,459294,5,14,64,86,4,19.2,0.0594,4.38,24
2025-08,2025 Q3,Port Harcourt,Partner,Fashion,Style Drop,311,11018108,7360096,3658012,815340,29,20,99,124,12,19.7,0.1004,4.01,24
2025-08,2025 Q3,Port Harcourt,Partner,Grocery,Always On,351,6766227,5534774,1231453,419506,7,23,107,145,7,19.4,0.0721,4.38,24
2025-08,2025 Q3,Port Harcourt,Partner,Business Supplies,Always On,214,14271232,10360914,3910318,884816,7,14,66,88,5,19.6,0.0897,4.29,24
2025-08,2025 Q3,Ibadan,Store,Electronics,Always On,441,39518892,30231952,9286940,2450171,31,32,127,192,14,18.9,0.1214,4.06,22
2025-08,2025 Q3,Ibadan,Store,Home & Living,Always On,352,19072768,13255574,5817194,1182512,15,21,100,155,9,18.4,0.0783,4.28,22
2025-08,2025 Q3,Ibadan,Store,Beauty,Style Drop,293,8701221,5325147,3376074,643890,8,17,82,130,6,18.2,0.0549,4.40,22
2025-08,2025 Q3,Ibadan,Store,Fashion,Style Drop,436,15446608,10318334,5128274,1143049,41,26,127,188,16,18.6,0.0927,4.04,22
2025-08,2025 Q3,Ibadan,Store,Grocery,Always On,492,9484284,7758144,1726140,588026,10,29,137,220,9,18.3,0.0666,4.40,22
2025-08,2025 Q3,Ibadan,Store,Business Supplies,Always On,301,20073088,14573062,5500026,1244531,10,18,85,133,7,18.5,0.0828,4.31,22
2025-08,2025 Q3,Ibadan,Web,Electronics,Always On,394,35307128,27009953,8297175,2189042,27,34,137,143,14,18.9,0.1214,4.04,22
2025-08,2025 Q3,Ibadan,Web,Home & Living,Always On,315,17067960,11862232,5205728,1058214,14,23,108,116,9,18.4,0.0783,4.26,22
2025-08,2025 Q3,Ibadan,Web,Beauty,Style Drop,262,7780614,4761736,3018878,575765,7,19,89,97,6,18.2,0.0549,4.38,22
2025-08,2025 Q3,Ibadan,Web,Fashion,Style Drop,390,13816920,9229703,4587217,1022452,37,28,137,140,16,18.6,0.0927,4.02,22
2025-08,2025 Q3,Ibadan,Web,Grocery,Always On,440,8481880,6938178,1543702,525877,9,32,149,165,10,18.3,0.0666,4.38,22
2025-08,2025 Q3,Ibadan,Web,Business Supplies,Always On,269,17939072,13023766,4915306,1112222,9,19,92,99,7,18.5,0.0828,4.29,22
2025-08,2025 Q3,Ibadan,Marketplace,Electronics,Always On,317,28407004,21958614,6448390,1761234,24,30,122,100,12,18.9,0.1214,4.00,26
2025-08,2025 Q3,Ibadan,Marketplace,Home & Living,Always On,253,13708552,9637112,4071440,849930,12,20,97,81,8,18.4,0.0783,4.23,26
2025-08,2025 Q3,Ibadan,Marketplace,Beauty,Style Drop,211,6266067,3884962,2381105,463689,6,17,80,68,5,18.2,0.0549,4.36,26
2025-08,2025 Q3,Ibadan,Marketplace,Fashion,Style Drop,314,11124392,7520089,3604303,823205,33,26,122,98,14,18.6,0.0927,3.97,26
2025-08,2025 Q3,Ibadan,Marketplace,Grocery,Always On,354,6824058,5636672,1187386,423092,8,29,133,116,9,18.3,0.0666,4.36,26
2025-08,2025 Q3,Ibadan,Marketplace,Business Supplies,Always On,216,14404608,10572982,3831626,893086,8,17,82,70,6,18.5,0.0828,4.26,26
2025-08,2025 Q3,Ibadan,Partner,Electronics,Always On,263,23567956,18029486,5538470,1461213,18,21,83,106,8,18.9,0.1214,4.05,22
2025-08,2025 Q3,Ibadan,Partner,Home & Living,Always On,210,11378640,7908155,3470485,705476,9,14,65,86,5,18.4,0.0783,4.27,22
2025-08,2025 Q3,Ibadan,Partner,Beauty,Style Drop,175,5196975,3180549,2016426,384576,4,11,54,72,3,18.2,0.0549,4.39,22
2025-08,2025 Q3,Ibadan,Partner,Fashion,Style Drop,260,9211280,6153135,3058145,681635,24,17,83,103,10,18.6,0.0927,4.03,22
2025-08,2025 Q3,Ibadan,Partner,Grocery,Always On,293,5648161,4620196,1027965,350186,6,19,90,121,6,18.3,0.0666,4.39,22
2025-08,2025 Q3,Ibadan,Partner,Business Supplies,Always On,179,11937152,8666372,3270780,740103,6,11,55,73,4,18.5,0.0828,4.30,22
2025-08,2025 Q3,Kano,Store,Electronics,Always On,404,36203248,27695485,8507763,2244601,28,29,116,176,13,21.5,0.1493,4.00,27
2025-08,2025 Q3,Kano,Store,Home & Living,Always On,323,17501432,12163495,5337937,1085089,14,19,92,142,8,21.0,0.0962,4.24,27
2025-08,2025 Q3,Kano,Store,Beauty,Style Drop,269,7988493,4888958,3099535,591148,7,16,76,119,5,20.7,0.0674,4.37,27
2025-08,2025 Q3,Kano,Store,Fashion,Style Drop,400,14171200,9466362,4704838,1048669,38,24,117,172,15,21.1,0.1139,3.99,27
2025-08,2025 Q3,Kano,Store,Grocery,Always On,451,8693927,7111632,1582295,539023,9,27,126,201,9,20.8,0.0818,4.37,27
2025-08,2025 Q3,Kano,Store,Business Supplies,Always On,276,18405888,13362675,5043213,1141165,9,16,78,122,6,21.0,0.1017,4.27,27
2025-08,2025 Q3,Kano,Web,Electronics,Always On,361,32349932,24747698,7602234,2005696,25,31,125,132,12,21.5,0.1493,3.98,27
2025-08,2025 Q3,Kano,Web,Home & Living,Always On,289,15659176,10883127,4776049,970869,13,21,99,107,8,21.0,0.0962,4.22,27
2025-08,2025 Q3,Kano,Web,Beauty,Style Drop,241,7156977,4380070,2776907,529616,6,17,82,89,5,20.7,0.0674,4.35,27
